target_date,city,timing_type,hours_before_event,forecast_temp_f,actual_temp_f,forecast_error,abs_error,date,month,day_of_year,quarter,day_of_week,is_weekend,season
2023-07-01,denver,day_before_6pm,30,66.92,79.7,-12.780000000000001,12.780000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,denver,day_before_9pm,27,66.92,79.7,-12.780000000000001,12.780000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,denver,day_of_6am,18,79.7,79.7,0.0,0.0,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,denver,day_of_9am,15,79.7,79.7,0.0,0.0,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,denver,day_of_12pm,12,79.7,79.7,0.0,0.0,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,denver,day_of_3pm,9,79.7,79.7,0.0,0.0,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,miami,day_before_6pm,30,90.68,87.98,2.700000000000003,2.700000000000003,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,miami,day_before_9pm,27,90.68,87.98,2.700000000000003,2.700000000000003,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,miami,day_of_6am,18,88.88000000000001,87.98,0.9000000000000057,0.9000000000000057,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,miami,day_of_9am,15,88.88000000000001,87.98,0.9000000000000057,0.9000000000000057,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,miami,day_of_12pm,12,88.88000000000001,87.98,0.9000000000000057,0.9000000000000057,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,miami,day_of_3pm,9,88.88000000000001,87.98,0.9000000000000057,0.9000000000000057,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,chicago,day_before_6pm,30,90.68,82.4,8.280000000000001,8.280000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,chicago,day_before_9pm,27,90.68,82.4,8.280000000000001,8.280000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,chicago,day_of_6am,18,83.84,82.4,1.4399999999999977,1.4399999999999977,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,chicago,day_of_9am,15,83.84,82.4,1.4399999999999977,1.4399999999999977,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,chicago,day_of_12pm,12,83.84,82.4,1.4399999999999977,1.4399999999999977,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,chicago,day_of_3pm,9,83.84,82.4,1.4399999999999977,1.4399999999999977,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,los_angeles,day_before_6pm,30,68.18,72.14,-3.9599999999999937,3.9599999999999937,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,los_angeles,day_before_9pm,27,68.18,72.14,-3.9599999999999937,3.9599999999999937,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,los_angeles,day_of_6am,18,68.36,72.14,-3.780000000000001,3.780000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,los_angeles,day_of_9am,15,68.36,72.14,-3.780000000000001,3.780000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,los_angeles,day_of_12pm,12,68.36,72.14,-3.780000000000001,3.780000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-01,los_angeles,day_of_3pm,9,68.36,72.14,-3.780000000000001,3.780000000000001,2023-07-01,7,182,3,Saturday,True,Summer
2023-07-02,denver,day_before_6pm,30,79.7,82.75999999999999,-3.059999999999988,3.059999999999988,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,denver,day_before_9pm,27,79.7,82.75999999999999,-3.059999999999988,3.059999999999988,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,denver,day_of_6am,18,84.38000000000001,82.75999999999999,1.6200000000000188,1.6200000000000188,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,denver,day_of_9am,15,84.38000000000001,82.75999999999999,1.6200000000000188,1.6200000000000188,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,denver,day_of_12pm,12,84.38000000000001,82.75999999999999,1.6200000000000188,1.6200000000000188,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,denver,day_of_3pm,9,84.38000000000001,82.75999999999999,1.6200000000000188,1.6200000000000188,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,miami,day_before_6pm,30,88.88000000000001,88.88000000000001,0.0,0.0,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,miami,day_before_9pm,27,88.88000000000001,88.88000000000001,0.0,0.0,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,miami,day_of_6am,18,91.58000000000001,88.88000000000001,2.700000000000003,2.700000000000003,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,miami,day_of_9am,15,91.58000000000001,88.88000000000001,2.700000000000003,2.700000000000003,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,miami,day_of_12pm,12,91.58000000000001,88.88000000000001,2.700000000000003,2.700000000000003,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,miami,day_of_3pm,9,91.58000000000001,88.88000000000001,2.700000000000003,2.700000000000003,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,chicago,day_before_6pm,30,83.84,70.52,13.320000000000007,13.320000000000007,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,chicago,day_before_9pm,27,83.84,70.52,13.320000000000007,13.320000000000007,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,chicago,day_of_6am,18,71.96,70.52,1.4399999999999977,1.4399999999999977,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,chicago,day_of_9am,15,71.96,70.52,1.4399999999999977,1.4399999999999977,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,chicago,day_of_12pm,12,71.96,70.52,1.4399999999999977,1.4399999999999977,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,chicago,day_of_3pm,9,71.96,70.52,1.4399999999999977,1.4399999999999977,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,los_angeles,day_before_6pm,30,68.36,70.34,-1.980000000000004,1.980000000000004,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,los_angeles,day_before_9pm,27,68.36,70.34,-1.980000000000004,1.980000000000004,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,los_angeles,day_of_6am,18,68.54,70.34,-1.7999999999999972,1.7999999999999972,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,los_angeles,day_of_9am,15,68.54,70.34,-1.7999999999999972,1.7999999999999972,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,los_angeles,day_of_12pm,12,68.54,70.34,-1.7999999999999972,1.7999999999999972,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-02,los_angeles,day_of_3pm,9,68.54,70.34,-1.7999999999999972,1.7999999999999972,2023-07-02,7,183,3,Sunday,True,Summer
2023-07-03,denver,day_before_6pm,30,84.38000000000001,87.44,-3.059999999999988,3.059999999999988,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,denver,day_before_9pm,27,84.38000000000001,87.44,-3.059999999999988,3.059999999999988,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,denver,day_of_6am,18,87.61999999999999,87.44,0.1799999999999926,0.1799999999999926,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,denver,day_of_9am,15,87.61999999999999,87.44,0.1799999999999926,0.1799999999999926,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,denver,day_of_12pm,12,87.61999999999999,87.44,0.1799999999999926,0.1799999999999926,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,denver,day_of_3pm,9,87.61999999999999,87.44,0.1799999999999926,0.1799999999999926,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,miami,day_before_6pm,30,91.58000000000001,89.78,1.8000000000000114,1.8000000000000114,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,miami,day_before_9pm,27,91.58000000000001,89.78,1.8000000000000114,1.8000000000000114,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,miami,day_of_6am,18,89.6,89.78,-0.18000000000000682,0.18000000000000682,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,miami,day_of_9am,15,89.6,89.78,-0.18000000000000682,0.18000000000000682,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,miami,day_of_12pm,12,89.6,89.78,-0.18000000000000682,0.18000000000000682,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,miami,day_of_3pm,9,89.6,89.78,-0.18000000000000682,0.18000000000000682,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,chicago,day_before_6pm,30,71.96,82.22,-10.260000000000005,10.260000000000005,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,chicago,day_before_9pm,27,71.96,82.22,-10.260000000000005,10.260000000000005,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,chicago,day_of_6am,18,81.5,82.22,-0.7199999999999989,0.7199999999999989,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,chicago,day_of_9am,15,81.5,82.22,-0.7199999999999989,0.7199999999999989,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,chicago,day_of_12pm,12,81.5,82.22,-0.7199999999999989,0.7199999999999989,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,chicago,day_of_3pm,9,81.5,82.22,-0.7199999999999989,0.7199999999999989,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,los_angeles,day_before_6pm,30,68.54,69.8,-1.259999999999991,1.259999999999991,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,los_angeles,day_before_9pm,27,68.54,69.8,-1.259999999999991,1.259999999999991,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,los_angeles,day_of_6am,18,68.72,69.8,-1.0799999999999983,1.0799999999999983,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,los_angeles,day_of_9am,15,68.72,69.8,-1.0799999999999983,1.0799999999999983,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,los_angeles,day_of_12pm,12,68.72,69.8,-1.0799999999999983,1.0799999999999983,2023-07-03,7,184,3,Monday,False,Summer
2023-07-03,los_angeles,day_of_3pm,9,68.72,69.8,-1.0799999999999983,1.0799999999999983,2023-07-03,7,184,3,Monday,False,Summer
2023-07-04,denver,day_before_6pm,30,87.61999999999999,79.7,7.9199999999999875,7.9199999999999875,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,denver,day_before_9pm,27,87.61999999999999,79.7,7.9199999999999875,7.9199999999999875,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,denver,day_of_6am,18,77.54,79.7,-2.1599999999999966,2.1599999999999966,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,denver,day_of_9am,15,77.54,79.7,-2.1599999999999966,2.1599999999999966,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,denver,day_of_12pm,12,77.54,79.7,-2.1599999999999966,2.1599999999999966,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,denver,day_of_3pm,9,77.54,79.7,-2.1599999999999966,2.1599999999999966,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,miami,day_before_6pm,30,89.6,89.41999999999999,0.18000000000000682,0.18000000000000682,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,miami,day_before_9pm,27,89.6,89.41999999999999,0.18000000000000682,0.18000000000000682,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,miami,day_of_6am,18,88.88000000000001,89.41999999999999,-0.5399999999999778,0.5399999999999778,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,miami,day_of_9am,15,88.88000000000001,89.41999999999999,-0.5399999999999778,0.5399999999999778,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,miami,day_of_12pm,12,88.88000000000001,89.41999999999999,-0.5399999999999778,0.5399999999999778,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,miami,day_of_3pm,9,88.88000000000001,89.41999999999999,-0.5399999999999778,0.5399999999999778,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,chicago,day_before_6pm,30,81.5,88.88000000000001,-7.38000000000001,7.38000000000001,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,chicago,day_before_9pm,27,81.5,88.88000000000001,-7.38000000000001,7.38000000000001,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,chicago,day_of_6am,18,90.32,88.88000000000001,1.4399999999999835,1.4399999999999835,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,chicago,day_of_9am,15,90.32,88.88000000000001,1.4399999999999835,1.4399999999999835,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,chicago,day_of_12pm,12,90.32,88.88000000000001,1.4399999999999835,1.4399999999999835,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,chicago,day_of_3pm,9,90.32,88.88000000000001,1.4399999999999835,1.4399999999999835,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,los_angeles,day_before_6pm,30,68.72,69.08,-0.35999999999999943,0.35999999999999943,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,los_angeles,day_before_9pm,27,68.72,69.08,-0.35999999999999943,0.35999999999999943,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,los_angeles,day_of_6am,18,68.36,69.08,-0.7199999999999989,0.7199999999999989,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,los_angeles,day_of_9am,15,68.36,69.08,-0.7199999999999989,0.7199999999999989,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,los_angeles,day_of_12pm,12,68.36,69.08,-0.7199999999999989,0.7199999999999989,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-04,los_angeles,day_of_3pm,9,68.36,69.08,-0.7199999999999989,0.7199999999999989,2023-07-04,7,185,3,Tuesday,False,Summer
2023-07-05,denver,day_before_6pm,30,77.54,73.04,4.5,4.5,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,denver,day_before_9pm,27,77.54,73.04,4.5,4.5,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,denver,day_of_6am,18,68.18,73.04,-4.859999999999999,4.859999999999999,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,denver,day_of_9am,15,68.18,73.04,-4.859999999999999,4.859999999999999,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,denver,day_of_12pm,12,68.18,73.04,-4.859999999999999,4.859999999999999,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,denver,day_of_3pm,9,68.18,73.04,-4.859999999999999,4.859999999999999,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,miami,day_before_6pm,30,88.88000000000001,89.24,-0.3599999999999852,0.3599999999999852,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,miami,day_before_9pm,27,88.88000000000001,89.24,-0.3599999999999852,0.3599999999999852,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,miami,day_of_6am,18,91.03999999999999,89.24,1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,miami,day_of_9am,15,91.03999999999999,89.24,1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,miami,day_of_12pm,12,91.03999999999999,89.24,1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,miami,day_of_3pm,9,91.03999999999999,89.24,1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,chicago,day_before_6pm,30,90.32,90.14,0.1799999999999926,0.1799999999999926,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,chicago,day_before_9pm,27,90.32,90.14,0.1799999999999926,0.1799999999999926,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,chicago,day_of_6am,18,88.34,90.14,-1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,chicago,day_of_9am,15,88.34,90.14,-1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,chicago,day_of_12pm,12,88.34,90.14,-1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,chicago,day_of_3pm,9,88.34,90.14,-1.7999999999999972,1.7999999999999972,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,los_angeles,day_before_6pm,30,68.36,67.64,0.7199999999999989,0.7199999999999989,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,los_angeles,day_before_9pm,27,68.36,67.64,0.7199999999999989,0.7199999999999989,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,los_angeles,day_of_6am,18,69.25999999999999,67.64,1.6199999999999903,1.6199999999999903,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,los_angeles,day_of_9am,15,69.25999999999999,67.64,1.6199999999999903,1.6199999999999903,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,los_angeles,day_of_12pm,12,69.25999999999999,67.64,1.6199999999999903,1.6199999999999903,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-05,los_angeles,day_of_3pm,9,69.25999999999999,67.64,1.6199999999999903,1.6199999999999903,2023-07-05,7,186,3,Wednesday,False,Summer
2023-07-06,denver,day_before_6pm,30,68.18,74.48,-6.299999999999997,6.299999999999997,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,denver,day_before_9pm,27,68.18,74.48,-6.299999999999997,6.299999999999997,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,denver,day_of_6am,18,76.1,74.48,1.6199999999999903,1.6199999999999903,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,denver,day_of_9am,15,76.1,74.48,1.6199999999999903,1.6199999999999903,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,denver,day_of_12pm,12,76.1,74.48,1.6199999999999903,1.6199999999999903,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,denver,day_of_3pm,9,76.1,74.48,1.6199999999999903,1.6199999999999903,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,miami,day_before_6pm,30,91.03999999999999,90.32,0.7199999999999989,0.7199999999999989,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,miami,day_before_9pm,27,91.03999999999999,90.32,0.7199999999999989,0.7199999999999989,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,miami,day_of_6am,18,93.2,90.32,2.8800000000000097,2.8800000000000097,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,miami,day_of_9am,15,93.2,90.32,2.8800000000000097,2.8800000000000097,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,miami,day_of_12pm,12,93.2,90.32,2.8800000000000097,2.8800000000000097,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,miami,day_of_3pm,9,93.2,90.32,2.8800000000000097,2.8800000000000097,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,chicago,day_before_6pm,30,88.34,78.08,10.260000000000005,10.260000000000005,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,chicago,day_before_9pm,27,88.34,78.08,10.260000000000005,10.260000000000005,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,chicago,day_of_6am,18,77.36,78.08,-0.7199999999999989,0.7199999999999989,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,chicago,day_of_9am,15,77.36,78.08,-0.7199999999999989,0.7199999999999989,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,chicago,day_of_12pm,12,77.36,78.08,-0.7199999999999989,0.7199999999999989,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,chicago,day_of_3pm,9,77.36,78.08,-0.7199999999999989,0.7199999999999989,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,los_angeles,day_before_6pm,30,69.25999999999999,68.54,0.7199999999999847,0.7199999999999847,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,los_angeles,day_before_9pm,27,69.25999999999999,68.54,0.7199999999999847,0.7199999999999847,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,los_angeles,day_of_6am,18,69.44,68.54,0.8999999999999915,0.8999999999999915,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,los_angeles,day_of_12pm,12,69.44,68.54,0.8999999999999915,0.8999999999999915,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-06,los_angeles,day_of_3pm,9,69.44,68.54,0.8999999999999915,0.8999999999999915,2023-07-06,7,187,3,Thursday,False,Summer
2023-07-07,denver,day_before_6pm,30,76.1,73.22,2.8799999999999955,2.8799999999999955,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,denver,day_before_9pm,27,76.1,73.22,2.8799999999999955,2.8799999999999955,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,denver,day_of_6am,18,73.75999999999999,73.22,0.539999999999992,0.539999999999992,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,denver,day_of_9am,15,73.75999999999999,73.22,0.539999999999992,0.539999999999992,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,denver,day_of_12pm,12,73.75999999999999,73.22,0.539999999999992,0.539999999999992,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,denver,day_of_3pm,9,73.75999999999999,73.22,0.539999999999992,0.539999999999992,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,miami,day_before_6pm,30,93.2,88.88000000000001,4.319999999999993,4.319999999999993,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,miami,day_before_9pm,27,93.2,88.88000000000001,4.319999999999993,4.319999999999993,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,miami,day_of_6am,18,93.02,88.88000000000001,4.139999999999986,4.139999999999986,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,miami,day_of_9am,15,93.02,88.88000000000001,4.139999999999986,4.139999999999986,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,miami,day_of_12pm,12,93.02,88.88000000000001,4.139999999999986,4.139999999999986,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,miami,day_of_3pm,9,93.02,88.88000000000001,4.139999999999986,4.139999999999986,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,chicago,day_before_6pm,30,77.36,77.72,-0.35999999999999943,0.35999999999999943,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,chicago,day_before_9pm,27,77.36,77.72,-0.35999999999999943,0.35999999999999943,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,chicago,day_of_6am,18,78.8,77.72,1.0799999999999983,1.0799999999999983,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,chicago,day_of_9am,15,78.8,77.72,1.0799999999999983,1.0799999999999983,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,chicago,day_of_12pm,12,78.8,77.72,1.0799999999999983,1.0799999999999983,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,chicago,day_of_3pm,9,78.8,77.72,1.0799999999999983,1.0799999999999983,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,los_angeles,day_before_6pm,30,69.44,69.62,-0.18000000000000682,0.18000000000000682,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,los_angeles,day_before_9pm,27,69.44,69.62,-0.18000000000000682,0.18000000000000682,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,los_angeles,day_of_6am,18,69.25999999999999,69.62,-0.36000000000001364,0.36000000000001364,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,los_angeles,day_of_9am,15,69.25999999999999,69.62,-0.36000000000001364,0.36000000000001364,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,los_angeles,day_of_12pm,12,69.25999999999999,69.62,-0.36000000000001364,0.36000000000001364,2023-07-07,7,188,3,Friday,False,Summer
2023-07-07,los_angeles,day_of_3pm,9,69.25999999999999,69.62,-0.36000000000001364,0.36000000000001364,2023-07-07,7,188,3,Friday,False,Summer
2023-07-08,denver,day_before_6pm,30,73.75999999999999,76.82,-3.0600000000000023,3.0600000000000023,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,denver,day_before_9pm,27,73.75999999999999,76.82,-3.0600000000000023,3.0600000000000023,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,denver,day_of_6am,18,79.7,76.82,2.8800000000000097,2.8800000000000097,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,denver,day_of_9am,15,79.7,76.82,2.8800000000000097,2.8800000000000097,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,denver,day_of_12pm,12,79.7,76.82,2.8800000000000097,2.8800000000000097,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,denver,day_of_3pm,9,79.7,76.82,2.8800000000000097,2.8800000000000097,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,miami,day_before_6pm,30,93.02,92.11999999999999,0.9000000000000057,0.9000000000000057,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,miami,day_before_9pm,27,93.02,92.11999999999999,0.9000000000000057,0.9000000000000057,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,miami,day_of_6am,18,95.9,92.11999999999999,3.7800000000000153,3.7800000000000153,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,miami,day_of_9am,15,95.9,92.11999999999999,3.7800000000000153,3.7800000000000153,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,miami,day_of_12pm,12,95.9,92.11999999999999,3.7800000000000153,3.7800000000000153,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,miami,day_of_3pm,9,95.9,92.11999999999999,3.7800000000000153,3.7800000000000153,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,chicago,day_before_6pm,30,78.8,73.04,5.759999999999991,5.759999999999991,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,chicago,day_before_9pm,27,78.8,73.04,5.759999999999991,5.759999999999991,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,chicago,day_of_6am,18,73.4,73.04,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,chicago,day_of_9am,15,73.4,73.04,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,chicago,day_of_12pm,12,73.4,73.04,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,chicago,day_of_3pm,9,73.4,73.04,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,los_angeles,day_before_6pm,30,69.25999999999999,70.34,-1.0800000000000125,1.0800000000000125,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,los_angeles,day_before_9pm,27,69.25999999999999,70.34,-1.0800000000000125,1.0800000000000125,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,los_angeles,day_of_6am,18,70.7,70.34,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,los_angeles,day_of_9am,15,70.7,70.34,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,los_angeles,day_of_12pm,12,70.7,70.34,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-08,los_angeles,day_of_3pm,9,70.7,70.34,0.35999999999999943,0.35999999999999943,2023-07-08,7,189,3,Saturday,True,Summer
2023-07-09,denver,day_before_6pm,30,79.7,77.9,1.7999999999999972,1.7999999999999972,2023-07-09,7,190,3,Sunday,True,Summer
2023-07-09,denver,day_before_9pm,27,79.7,77.9,1.7999999999999972,1.7999999999999972,2023-07-09,7,190,3,Sunday,True,Summer
